"playerID","yearID","stint","teamID","lgID","AB","HR","HRrate"
"marshbr02",2025,1,"PHI","NL",379,11,0.029023746701847
"marshda01",1971,1,"NYN","NL",214,3,0.014018691588785
"marshmi02",1983,1,"LAN","NL",465,17,0.0365591397849462
"marshmi02",1984,1,"LAN","NL",495,21,0.0424242424242424
"marshmi02",1985,1,"LAN","NL",518,28,0.0540540540540541
"marshmi02",1986,1,"LAN","NL",330,19,0.0575757575757576
"marshmi02",1987,1,"LAN","NL",402,16,0.0398009950248756
"marshmi02",1988,1,"LAN","NL",542,20,0.03690036900369
"marshmi02",1989,1,"LAN","NL",377,11,0.0291777188328912
"marsolo01",2010,1,"CLE","AL",262,3,0.0114503816793893
"marsolo01",2011,1,"CLE","AL",243,1,0.00411522633744856
"martean01",2008,1,"CLE","AL",235,3,0.0127659574468085
"marteje01",2016,1,"LAA","AL",258,15,0.0581395348837209
"marteke01",2015,1,"SEA","AL",219,2,0.0091324200913242
"marteke01",2016,1,"SEA","AL",437,1,0.0022883295194508
"marteke01",2017,1,"ARI","NL",223,5,0.0224215246636771
"marteke01",2018,1,"ARI","NL",520,14,0.0269230769230769
"marteke01",2019,1,"ARI","NL",569,32,0.0562390158172232
"marteke01",2021,1,"ARI","NL",340,14,0.0411764705882353
"marteke01",2022,1,"ARI","NL",492,12,0.024390243902439
"marteke01",2023,1,"ARI","NL",569,25,0.0439367311072056
"marteke01",2024,1,"ARI","NL",504,36,0.0714285714285714
"marteke01",2025,1,"ARI","NL",480,28,0.0583333333333333
"marteno01",2024,1,"CIN","NL",229,4,0.0174672489082969
"marteno01",2025,1,"CIN","NL",339,14,0.0412979351032448
"martest01",2013,1,"PIT","NL",510,12,0.0235294117647059
"martest01",2014,1,"PIT","NL",495,13,0.0262626262626263
"martest01",2015,1,"PIT","NL",579,19,0.0328151986183074
"martest01",2016,1,"PIT","NL",489,9,0.0184049079754601
"martest01",2017,1,"PIT","NL",309,7,0.0226537216828479
"martest01",2018,1,"PIT","NL",559,20,0.035778175313059
"martest01",2019,1,"PIT","NL",539,23,0.0426716141001855
"martest01",2021,1,"MIA","NL",233,7,0.0300429184549356
"martest01",2021,2,"OAK","AL",234,5,0.0213675213675214
"martest01",2022,1,"NYN","NL",466,16,0.0343347639484979
"martest01",2023,1,"NYN","NL",315,5,0.0158730158730159
"martest01",2024,1,"NYN","NL",335,7,0.0208955223880597
"martest01",2025,1,"NYN","NL",293,9,0.0307167235494881
"martial03",1993,1,"PIT","NL",480,18,0.0375
"martial03",1994,1,"PIT","NL",276,9,0.0326086956521739
"martial03",1995,1,"PIT","NL",439,13,0.0296127562642369
"martial03",1996,1,"PIT","NL",630,18,0.0285714285714286
"martial03",1997,1,"PIT","NL",423,13,0.0307328605200946
"martial03",1998,1,"PIT","NL",440,12,0.0272727272727273
"martial03",1999,1,"PIT","NL",541,24,0.044362292051756
"martial03",2000,1,"SDN","NL",346,11,0.0317919075144509
"martial03",2001,1,"SEA","AL",283,7,0.0247349823321555
"martial03",2003,1,"TBA","AL",238,3,0.0126050420168067
"martian02",2025,1,"CLE","AL",446,11,0.0246636771300448
"martiau01",2024,1,"MIN","AL",233,1,0.00429184549356223
"martibu01",1975,1,"KCA","AL",226,3,0.0132743362831858
"martibu01",1976,1,"KCA","AL",267,5,0.0187265917602996
"martibu01",1978,1,"ML4","AL",256,1,0.00390625
"martibu01",1980,1,"ML4","AL",219,3,0.0136986301369863
"martibu01",1982,1,"TOR","AL",260,10,0.0384615384615385
"martibu01",1983,1,"TOR","AL",221,10,0.0452488687782805
"martibu01",1984,1,"TOR","AL",232,5,0.021551724137931
"martica01",1984,1,"SDN","NL",488,13,0.0266393442622951
"martica01",1985,1,"SDN","NL",514,21,0.0408560311284047
"martica01",1986,1,"SDN","NL",244,9,0.0368852459016393
"martica01",1987,1,"SDN","NL",447,15,0.0335570469798658
"martica01",1988,1,"SDN","NL",365,18,0.0493150684931507
"martica01",1989,1,"SDN","NL",267,6,0.0224719101123596
"martica02",1989,1,"CHA","AL",350,5,0.0142857142857143
"martica02",1990,1,"CHA","AL",272,4,0.0147058823529412
"martica02",1991,1,"CLE","AL",257,5,0.0194552529182879
"martica02",1992,1,"CLE","AL",228,5,0.0219298245614035
"martica02",1993,1,"CLE","AL",262,5,0.0190839694656489
"martich01",1991,1,"BAL","AL",216,13,0.0601851851851852
"martida01",1987,1,"CHN","NL",459,8,0.0174291938997821
"martida01",1988,1,"CHN","NL",256,4,0.015625
"martida01",1989,1,"MON","NL",361,3,0.00831024930747922
"martida01",1990,1,"MON","NL",391,11,0.0281329923273657
"martida01",1991,1,"MON","NL",396,7,0.0176767676767677
"martida01",1992,1,"CIN","NL",393,3,0.00763358778625954
"martida01",1993,1,"SFN","NL",241,5,0.020746887966805
"martida01",1994,1,"SFN","NL",235,4,0.0170212765957447
"martida01",1995,1,"CHA","AL",303,5,0.0165016501650165
"martida01",1996,1,"CHA","AL",440,10,0.0227272727272727
"martida01",1997,1,"CHA","AL",504,12,0.0238095238095238
"martida01",1998,1,"TBA","AL",309,3,0.00970873786407767
"martida01",1999,1,"TBA","AL",514,6,0.0116731517509728
"martida01",2001,1,"ATL","NL",237,2,0.00843881856540084
"martied01",1990,1,"SEA","AL",487,11,0.0225872689938398
"martied01",1991,1,"SEA","AL",544,14,0.0257352941176471
"martied01",1992,1,"SEA","AL",528,18,0.0340909090909091
"martied01",1994,1,"SEA","AL",326,13,0.0398773006134969
"martied01",1995,1,"SEA","AL",511,29,0.0567514677103718
"martied01",1996,1,"SEA","AL",499,26,0.0521042084168337
"martied01",1997,1,"SEA","AL",542,28,0.051660516605166
"martied01",1998,1,"SEA","AL",556,29,0.052158273381295
"martied01",1999,1,"SEA","AL",502,24,0.047808764940239
"martied01",2000,1,"SEA","AL",556,37,0.0665467625899281
"martied01",2001,1,"SEA","AL",470,23,0.048936170212766
"martied01",2002,1,"SEA","AL",328,15,0.0457317073170732
"martied01",2003,1,"SEA","AL",497,24,0.0482897384305835
"martied01",2004,1,"SEA","AL",486,12,0.0246913580246914
"martife01",2000,1,"TBA","AL",299,2,0.00668896321070234
"martife01",2001,1,"TBA","AL",219,1,0.0045662100456621
"martijd02",2011,1,"HOU","NL",208,6,0.0288461538461539
"martijd02",2012,1,"HOU","NL",395,11,0.0278481012658228
"martijd02",2013,1,"HOU","AL",296,7,0.0236486486486486
"martijd02",2014,1,"DET","AL",441,23,0.0521541950113379
"martijd02",2015,1,"DET","AL",596,38,0.063758389261745
"martijd02",2016,1,"DET","AL",460,22,0.0478260869565217
"martijd02",2017,1,"DET","AL",200,16,0.08
"martijd02",2017,2,"ARI","NL",232,29,0.125
"martijd02",2018,1,"BOS","AL",569,43,0.0755711775043937
"martijd02",2019,1,"BOS","AL",575,36,0.0626086956521739
"martijd02",2020,1,"BOS","AL",211,7,0.033175355450237
"martijd02",2021,1,"BOS","AL",570,28,0.0491228070175439
"martijd02",2022,1,"BOS","AL",533,16,0.0300187617260788
"martijd02",2023,1,"LAN","NL",432,33,0.0763888888888889
"martijd02",2024,1,"NYN","NL",434,16,0.0368663594470046
"martije01",1977,1,"PHI","NL",215,6,0.027906976744186
"martije01",1978,1,"PHI","NL",266,9,0.0338345864661654
"martije01",1979,1,"CHN","NL",534,19,0.0355805243445693
"martije01",1980,1,"CHN","NL",494,23,0.0465587044534413
"martije01",1981,1,"SFN","NL",241,4,0.016597510373444
"martije01",1982,1,"KCA","AL",519,15,0.0289017341040462
"martijo08",2017,1,"SLN","NL",272,14,0.0514705882352941
"martijo08",2018,1,"SLN","NL",534,17,0.0318352059925094
"martijo08",2019,1,"SLN","NL",334,10,0.029940119760479
"martile01",2013,1,"TEX","AL",457,8,0.0175054704595186
"martile01",2014,1,"TEX","AL",533,7,0.0131332082551595
"martile01",2015,1,"TEX","AL",288,5,0.0173611111111111
"martile01",2016,1,"SEA","AL",518,15,0.028957528957529
"martile01",2018,1,"DET","AL",303,9,0.0297029702970297
"martile01",2019,1,"CLE","AL",236,9,0.038135593220339
"martima02",1999,1,"MON","NL",331,2,0.00604229607250755
"martimi02",2011,1,"PHI","NL",209,3,0.0143540669856459
"martino01",1997,1,"CHA","AL",213,2,0.00938967136150235
"martira03",2001,1,"SFN","NL",391,5,0.0127877237851662
"martira03",2003,1,"CHN","NL",293,3,0.0102389078498294
"martira03",2004,1,"CHN","NL",260,3,0.0115384615384615
"martiri01",2019,1,"BAL","AL",283,6,0.0212014134275618
"martiru01",2006,1,"LAN","NL",415,10,0.0240963855421687
"martiru01",2007,1,"LAN","NL",540,19,0.0351851851851852
"martiru01",2008,1,"LAN","NL",553,13,0.0235081374321881
"martiru01",2009,1,"LAN","NL",505,7,0.0138613861386139
"martiru01",2010,1,"LAN","NL",331,5,0.0151057401812689
"martiru01",2011,1,"NYA","AL",417,18,0.0431654676258993
"martiru01",2012,1,"NYA","AL",422,21,0.0497630331753555
"martiru01",2013,1,"PIT","NL",438,15,0.0342465753424658
"martiru01",2014,1,"PIT","NL",379,11,0.029023746701847
"martiru01",2015,1,"TOR","AL",441,23,0.0521541950113379
"martiru01",2016,1,"TOR","AL",455,20,0.043956043956044
"martiru01",2017,1,"TOR","AL",307,13,0.0423452768729642
"martiru01",2018,1,"TOR","AL",289,10,0.0346020761245675
"martiru01",2019,1,"LAN","NL",209,6,0.0287081339712919
"martisa01",1996,1,"TOR","AL",229,3,0.0131004366812227
"martite01",1972,1,"NYN","NL",330,1,0.00303030303030303
"martite01",1973,1,"NYN","NL",263,1,0.00380228136882129
"martite01",1974,1,"NYN","NL",334,2,0.00598802395209581
"martiti02",1992,1,"SEA","AL",460,16,0.0347826086956522
"martiti02",1993,1,"SEA","AL",408,17,0.0416666666666667
"martiti02",1994,1,"SEA","AL",329,20,0.060790273556231
"martiti02",1995,1,"SEA","AL",519,31,0.0597302504816956
"martiti02",1996,1,"NYA","AL",595,25,0.0420168067226891
"martiti02",1997,1,"NYA","AL",594,44,0.0740740740740741
"martiti02",1998,1,"NYA","AL",531,28,0.0527306967984934
"martiti02",1999,1,"NYA","AL",589,28,0.0475382003395586
"martiti02",2000,1,"NYA","AL",569,16,0.0281195079086116
"martiti02",2001,1,"NYA","AL",589,34,0.0577249575551783
"martiti02",2002,1,"SLN","NL",511,21,0.0410958904109589
"martiti02",2003,1,"SLN","NL",476,15,0.0315126050420168
"martiti02",2004,1,"TBA","AL",458,23,0.0502183406113537
"martiti02",2005,1,"NYA","AL",303,17,0.0561056105610561
"martivi01",2004,1,"CLE","AL",520,23,0.0442307692307692
"martivi01",2005,1,"CLE","AL",547,20,0.036563071297989
"martivi01",2006,1,"CLE","AL",572,16,0.027972027972028
"martivi01",2007,1,"CLE","AL",562,25,0.0444839857651246
"martivi01",2008,1,"CLE","AL",266,2,0.0075187969924812
"martivi01",2009,1,"CLE","AL",377,15,0.0397877984084881
"martivi01",2009,2,"BOS","AL",211,8,0.037914691943128
"martivi01",2010,1,"BOS","AL",493,20,0.0405679513184584
"martivi01",2011,1,"DET","AL",540,12,0.0222222222222222
"martivi01",2013,1,"DET","AL",605,14,0.0231404958677686
"martivi01",2014,1,"DET","AL",561,32,0.0570409982174688
"martivi01",2015,1,"DET","AL",440,11,0.025
"martivi01",2016,1,"DET","AL",553,27,0.0488245931283906
"martivi01",2017,1,"DET","AL",392,10,0.0255102040816327
"martivi01",2018,1,"DET","AL",467,9,0.019271948608137
"mashoda01",1997,1,"OAK","AL",279,3,0.010752688172043
"masondo01",1971,1,"SDN","NL",344,2,0.00581395348837209
"masonji01",1973,1,"TEX","AL",238,3,0.0126050420168067
"masonji01",1974,1,"NYA","AL",440,5,0.0113636363636364
"masonji01",1975,1,"NYA","AL",223,2,0.00896860986547085
"masonji01",1976,1,"NYA","AL",217,1,0.00460829493087558
"massemi02",2023,1,"KCA","AL",428,15,0.0350467289719626
"massemi02",2024,1,"KCA","AL",332,14,0.0421686746987952
"massemi02",2025,1,"KCA","AL",262,3,0.0114503816793893
"mateojo01",2022,1,"BAL","AL",494,13,0.0263157894736842
"mateojo01",2023,1,"BAL","AL",318,7,0.0220125786163522
"mateoru01",2000,1,"TEX","AL",206,7,0.0339805825242718
"mateoru01",2003,1,"CIN","NL",207,3,0.0144927536231884
"mathejo02",2012,1,"CHN","NL",225,5,0.0222222222222222
"mathemi01",1996,1,"ML4","AL",313,8,0.0255591054313099
"mathemi01",1997,1,"ML4","AL",320,4,0.0125
"mathemi01",1998,1,"MIL","NL",320,6,0.01875
"mathemi01",2000,1,"SLN","NL",417,6,0.0143884892086331
"mathemi01",2001,1,"SLN","NL",381,7,0.0183727034120735
"mathemi01",2002,1,"SLN","NL",315,3,0.00952380952380952
"mathemi01",2003,1,"SLN","NL",441,8,0.018140589569161
"mathemi01",2004,1,"SLN","NL",385,5,0.012987012987013
"mathemi01",2005,1,"SFN","NL",443,13,0.0293453724604966
"mathije01",2008,1,"LAA","AL",283,9,0.0318021201413428
"mathije01",2009,1,"LAA","AL",237,5,0.0210970464135021
"mathije01",2010,1,"LAA","AL",205,3,0.0146341463414634
"mathije01",2011,1,"LAA","AL",247,3,0.0121457489878543
"mathije01",2012,1,"TOR","AL",211,8,0.037914691943128
"mathije01",2013,1,"MIA","NL",232,5,0.021551724137931
"mathije01",2019,1,"TEX","AL",228,2,0.0087719298245614
"matonni01",2023,1,"DET","AL",249,8,0.0321285140562249
"matoslu01",2003,1,"BAL","AL",439,13,0.0296127562642369
"matoslu01",2004,1,"BAL","AL",330,6,0.0181818181818182
"matoslu01",2005,1,"BAL","AL",389,4,0.0102827763496144
"matoslu02",2023,1,"SFN","NL",228,2,0.0087719298245614
"matsuhi01",2003,1,"NYA","AL",623,16,0.0256821829855538
"matsuhi01",2004,1,"NYA","AL",584,31,0.0530821917808219
"matsuhi01",2005,1,"NYA","AL",629,23,0.0365659777424483
"matsuhi01",2007,1,"NYA","AL",547,25,0.0457038391224863
"matsuhi01",2008,1,"NYA","AL",337,9,0.0267062314540059
"matsuhi01",2009,1,"NYA","AL",456,28,0.0614035087719298
"matsuhi01",2010,1,"LAA","AL",482,21,0.0435684647302905
"matsuhi01",2011,1,"OAK","AL",517,12,0.02321083172147
"matsuka01",2004,1,"NYN","NL",460,7,0.0152173913043478
"matsuka01",2005,1,"NYN","NL",267,3,0.0112359550561798
"matsuka01",2007,1,"COL","NL",410,4,0.00975609756097561
"matsuka01",2008,1,"HOU","NL",375,6,0.016
"matsuka01",2009,1,"HOU","NL",476,9,0.0189075630252101
"matthga01",1973,1,"SFN","NL",540,12,0.0222222222222222
"matthga01",1974,1,"SFN","NL",561,16,0.0285204991087344
"matthga01",1975,1,"SFN","NL",425,12,0.0282352941176471
"matthga01",1976,1,"SFN","NL",587,20,0.0340715502555366
"matthga01",1977,1,"ATL","NL",555,17,0.0306306306306306
"matthga01",1978,1,"ATL","NL",474,18,0.0379746835443038
"matthga01",1979,1,"ATL","NL",631,27,0.0427892234548336
"matthga01",1980,1,"ATL","NL",571,19,0.0332749562171629
"matthga01",1981,1,"PHI","NL",359,9,0.0250696378830084
"matthga01",1982,1,"PHI","NL",616,19,0.0308441558441558
"matthga01",1983,1,"PHI","NL",446,10,0.0224215246636771
"matthga01",1984,1,"CHN","NL",491,14,0.0285132382892057
"matthga01",1985,1,"CHN","NL",298,13,0.0436241610738255
"matthga01",1986,1,"CHN","NL",370,21,0.0567567567567568
"matthga02",2001,1,"CHN","NL",258,9,0.0348837209302326
"matthga02",2002,2,"BAL","AL",344,7,0.0203488372093023
"matthga02",2003,2,"SDN","NL",306,4,0.0130718954248366
"matthga02",2004,1,"TEX","AL",280,11,0.0392857142857143
"matthga02",2005,1,"TEX","AL",475,17,0.0357894736842105
"matthga02",2006,1,"TEX","AL",620,19,0.0306451612903226
"matthga02",2007,1,"LAA","AL",516,18,0.0348837209302326
"matthga02",2008,1,"LAA","AL",426,8,0.0187793427230047
"matthga02",2009,1,"LAA","AL",316,4,0.0126582278481013
"mattido01",1983,1,"NYA","AL",279,4,0.014336917562724
"mattido01",1984,1,"NYA","AL",603,23,0.0381426202321725
"mattido01",1985,1,"NYA","AL",652,35,0.053680981595092
"mattido01",1986,1,"NYA","AL",677,31,0.0457902511078287
"mattido01",1987,1,"NYA","AL",569,30,0.0527240773286468
"mattido01",1988,1,"NYA","AL",599,18,0.0300500834724541
"mattido01",1989,1,"NYA","AL",631,23,0.0364500792393027
"mattido01",1990,1,"NYA","AL",394,5,0.0126903553299492
"mattido01",1991,1,"NYA","AL",587,9,0.0153321976149915
"mattido01",1992,1,"NYA","AL",640,14,0.021875
"mattido01",1993,1,"NYA","AL",530,17,0.0320754716981132
"mattido01",1994,1,"NYA","AL",372,6,0.0161290322580645
"mattido01",1995,1,"NYA","AL",458,7,0.0152838427947598
"matusle01",1984,1,"PHI","NL",262,12,0.0458015267175572
"mauerjo01",2005,1,"MIN","AL",489,9,0.0184049079754601
"mauerjo01",2006,1,"MIN","AL",521,13,0.0249520153550864
"mauerjo01",2007,1,"MIN","AL",406,7,0.0172413793103448
"mauerjo01",2008,1,"MIN","AL",536,9,0.0167910447761194
"mauerjo01",2009,1,"MIN","AL",523,28,0.0535372848948375
"mauerjo01",2010,1,"MIN","AL",510,9,0.0176470588235294
"mauerjo01",2011,1,"MIN","AL",296,3,0.0101351351351351
"mauerjo01",2012,1,"MIN","AL",545,10,0.018348623853211
"mauerjo01",2013,1,"MIN","AL",445,11,0.0247191011235955
"mauerjo01",2014,1,"MIN","AL",455,4,0.00879120879120879
"mauerjo01",2015,1,"MIN","AL",592,10,0.0168918918918919
"mauerjo01",2016,1,"MIN","AL",494,11,0.0222672064777328
"mauerjo01",2017,1,"MIN","AL",525,7,0.0133333333333333
"mauerjo01",2018,1,"MIN","AL",486,6,0.0123456790123457
"maxvida01",1972,1,"SLN","NL",276,1,0.0036231884057971
"maxwebr01",2017,1,"OAK","AL",219,3,0.0136986301369863
"maxweju01",2012,1,"HOU","NL",315,18,0.0571428571428571
"maxweju01",2015,1,"SFN","NL",249,7,0.0281124497991968
"maybejo01",1972,1,"KCA","AL",503,25,0.0497017892644135
"maybejo01",1973,1,"KCA","AL",510,26,0.0509803921568627
"maybejo01",1974,1,"KCA","AL",427,22,0.0515222482435597
"maybejo01",1975,1,"KCA","AL",554,34,0.0613718411552346
"maybejo01",1976,1,"KCA","AL",594,13,0.0218855218855219
"maybejo01",1977,1,"KCA","AL",543,23,0.0423572744014733
"maybejo01",1978,1,"TOR","AL",515,22,0.0427184466019417
"maybejo01",1979,1,"TOR","AL",464,21,0.0452586206896552
"maybejo01",1980,1,"TOR","AL",501,30,0.0598802395209581
"maybejo01",1981,1,"TOR","AL",290,17,0.0586206896551724
"maybejo01",1982,2,"NYA","AL",215,8,0.0372093023255814
"maybejo02",2011,1,"PHI","NL",267,15,0.0561797752808989
"maybejo02",2012,1,"PHI","NL",441,14,0.0317460317460317
"maybejo02",2013,1,"PHI","NL",353,11,0.0311614730878187
"maybica01",2010,1,"FLO","NL",291,8,0.0274914089347079
"maybica01",2011,1,"SDN","NL",516,9,0.0174418604651163
"maybica01",2012,1,"SDN","NL",507,8,0.0157790927021696
"maybica01",2014,1,"SDN","NL",251,1,0.00398406374501992
"maybica01",2015,1,"ATL","NL",505,10,0.0198019801980198
"maybica01",2016,1,"DET","AL",349,4,0.0114613180515759
"maybica01",2017,1,"LAA","AL",336,6,0.0178571428571429
"maybica01",2018,1,"MIA","NL",251,3,0.0119521912350598
"maybica01",2019,1,"NYA","AL",239,11,0.0460251046025105
"mayca01",1970,1,"CHA","AL",555,12,0.0216216216216216
"mayca01",1971,1,"CHA","AL",500,7,0.014
"mayca01",1972,1,"CHA","AL",523,12,0.0229445506692161
"mayca01",1973,1,"CHA","AL",553,20,0.0361663652802893
"mayca01",1974,1,"CHA","AL",551,8,0.014519056261343
"mayca01",1975,1,"CHA","AL",454,8,0.0176211453744493
"mayca01",1976,2,"NYA","AL",288,3,0.0104166666666667
"mayda01",1970,2,"ML4","AL",342,7,0.0204678362573099
"mayda01",1971,1,"ML4","AL",501,16,0.031936127744511
"mayda01",1972,1,"ML4","AL",500,9,0.018
"mayda01",1973,1,"ML4","AL",624,25,0.0400641025641026
"mayda01",1974,1,"ML4","AL",477,10,0.0209643605870021
"mayda01",1975,1,"ATL","NL",203,12,0.0591133004926108
"mayda01",1976,1,"ATL","NL",214,3,0.014018691588785
"mayda01",1977,1,"TEX","AL",340,7,0.0205882352941176
"mayde01",1992,1,"CHN","NL",351,8,0.0227920227920228
"mayde01",1993,1,"CHN","NL",465,10,0.021505376344086
"mayde01",1994,1,"CHN","NL",345,8,0.0231884057971015
"mayde01",1995,2,"HOU","NL",206,8,0.0388349514563107
"mayde01",1996,1,"HOU","NL",259,5,0.0193050193050193
"mayele01",1970,1,"WS2","AL",255,7,0.0274509803921569
"mayfija01",2021,3,"LAA","AL",229,10,0.0436681222707424
"mayje01",1971,1,"KCA","AL",218,1,0.00458715596330275
"mayle01",1970,1,"CIN","NL",605,34,0.056198347107438
"mayle01",1971,1,"CIN","NL",553,39,0.0705244122965642
"mayle01",1972,1,"HOU","NL",592,29,0.0489864864864865
"mayle01",1973,1,"HOU","NL",545,28,0.0513761467889908
"mayle01",1974,1,"HOU","NL",556,24,0.0431654676258993
"mayle01",1975,1,"BAL","AL",580,20,0.0344827586206897
"mayle01",1976,1,"BAL","AL",530,25,0.0471698113207547
"mayle01",1977,1,"BAL","AL",585,27,0.0461538461538462
"mayle01",1978,1,"BAL","AL",556,25,0.0449640287769784
"mayle01",1979,1,"BAL","AL",456,19,0.0416666666666667
"mayle01",1980,1,"BAL","AL",222,7,0.0315315315315315
"maymi01",1973,1,"PIT","NL",283,7,0.0247349823321555
"maymi01",1974,1,"HOU","NL",405,7,0.017283950617284
"maymi01",1975,1,"HOU","NL",386,4,0.0103626943005181
"maymi01",1977,1,"DET","AL",397,12,0.0302267002518892
"maymi01",1978,1,"DET","AL",352,10,0.0284090909090909
"maymi01",1979,2,"CHA","AL",202,7,0.0346534653465347
"maymi01",1980,1,"SFN","NL",358,6,0.0167597765363128
"maymi01",1981,1,"SFN","NL",316,2,0.00632911392405063
"maymi01",1982,1,"SFN","NL",395,9,0.0227848101265823
"maynebr01",1991,1,"KCA","AL",231,3,0.012987012987013
"maynebr01",1993,1,"KCA","AL",205,2,0.00975609756097561
"maynebr01",1995,1,"KCA","AL",307,1,0.00325732899022801
"maynebr01",1997,1,"OAK","AL",256,6,0.0234375
"maynebr01",1998,1,"SFN","NL",275,3,0.0109090909090909
"maynebr01",1999,1,"SFN","NL",322,2,0.0062111801242236
"maynebr01",2000,1,"COL","NL",335,6,0.017910447761194
"maynebr01",2002,1,"KCA","AL",326,4,0.0122699386503067
"maynebr01",2003,1,"KCA","AL",372,6,0.0161290322580645
"mayoco01",2025,1,"BAL","AL",263,11,0.0418250950570342
"mayswi01",1970,1,"SFN","NL",478,28,0.0585774058577406
"mayswi01",1971,1,"SFN","NL",417,18,0.0431654676258993
"mayswi01",1973,1,"NYN","NL",209,6,0.0287081339712919
"mazarno01",2016,1,"TEX","AL",516,20,0.0387596899224806
"mazarno01",2017,1,"TEX","AL",554,20,0.036101083032491
"mazarno01",2018,1,"TEX","AL",489,20,0.0408997955010225
"mazarno01",2019,1,"TEX","AL",429,19,0.0442890442890443
"mazerbi01",1970,1,"PIT","NL",367,7,0.0190735694822888
"mazzile01",1977,1,"NYN","NL",537,6,0.0111731843575419
"mazzile01",1978,1,"NYN","NL",542,16,0.029520295202952
"mazzile01",1979,1,"NYN","NL",597,15,0.0251256281407035
"mazzile01",1980,1,"NYN","NL",578,16,0.027681660899654
"mazzile01",1981,1,"NYN","NL",324,6,0.0185185185185185
"mazzile01",1983,1,"PIT","NL",246,5,0.0203252032520325
"mazzile01",1984,1,"PIT","NL",266,4,0.0150375939849624
"mcauldi01",1970,1,"DET","AL",530,12,0.0226415094339623
"mcauldi01",1971,1,"DET","AL",477,18,0.0377358490566038
"mcauldi01",1972,1,"DET","AL",408,8,0.0196078431372549
"mcauldi01",1973,1,"DET","AL",343,12,0.0349854227405248
"mcauldi01",1974,1,"BOS","AL",272,5,0.0183823529411765
"mcbriba01",1974,1,"SLN","NL",559,6,0.0107334525939177
"mcbriba01",1975,1,"SLN","NL",413,5,0.0121065375302663
"mcbriba01",1976,1,"SLN","NL",272,3,0.0110294117647059
"mcbriba01",1977,2,"PHI","NL",280,11,0.0392857142857143
"mcbriba01",1978,1,"PHI","NL",472,10,0.0211864406779661
"mcbriba01",1979,1,"PHI","NL",582,12,0.0206185567010309
"mcbriba01",1980,1,"PHI","NL",554,9,0.0162454873646209
"mcbriba01",1981,1,"PHI","NL",221,2,0.00904977375565611
"mcbriba01",1983,1,"CLE","AL",230,1,0.00434782608695652
"mccanbr01",2006,1,"ATL","NL",442,24,0.0542986425339367
"mccanbr01",2007,1,"ATL","NL",504,18,0.0357142857142857
"mccanbr01",2008,1,"ATL","NL",509,23,0.0451866404715128
"mccanbr01",2009,1,"ATL","NL",488,21,0.0430327868852459
"mccanbr01",2010,1,"ATL","NL",479,21,0.0438413361169102
"mccanbr01",2011,1,"ATL","NL",466,24,0.0515021459227468
"mccanbr01",2012,1,"ATL","NL",439,20,0.0455580865603645
"mccanbr01",2013,1,"ATL","NL",356,20,0.0561797752808989
"mccanbr01",2014,1,"NYA","AL",495,23,0.0464646464646465
"mccanbr01",2015,1,"NYA","AL",465,26,0.0559139784946237
"mccanbr01",2016,1,"NYA","AL",429,20,0.0466200466200466
"mccanbr01",2017,1,"HOU","AL",349,18,0.0515759312320917
"mccanbr01",2019,1,"ATL","NL",277,12,0.0433212996389892
"mccanja02",2015,1,"DET","AL",401,7,0.0174563591022444
"mccanja02",2016,1,"DET","AL",344,12,0.0348837209302326
"mccanja02",2017,1,"DET","AL",352,13,0.0369318181818182
"mccanja02",2018,1,"DET","AL",427,8,0.0187353629976581
"mccanja02",2019,1,"CHA","AL",439,18,0.041002277904328
"mccanja02",2021,1,"NYN","NL",375,10,0.0266666666666667
"mccanja02",2023,1,"BAL","AL",207,6,0.0289855072463768
"mccanja02",2024,1,"BAL","AL",214,8,0.0373831775700935
"mccarda01",1993,1,"MIN","AL",350,2,0.00571428571428571
"mccarda01",2000,1,"KCA","AL",270,12,0.0444444444444444
"mccarda01",2001,1,"KCA","AL",200,7,0.035
"mccarja02",2022,1,"ARI","NL",321,8,0.0249221183800623
"mccarja02",2023,1,"ARI","NL",276,2,0.0072463768115942
"mccarja02",2024,1,"ARI","NL",442,8,0.0180995475113122
"mccarja02",2025,1,"ARI","NL",206,4,0.0194174757281553
"mccarti01",1971,1,"PHI","NL",474,8,0.0168776371308017
"mccarti01",1972,2,"MON","NL",239,5,0.0209205020920502
"mccarti01",1973,1,"SLN","NL",331,3,0.00906344410876133
"mcclell01",1989,1,"CHN","NL",259,12,0.0463320463320463
"mccorch01",2021,1,"HOU","AL",284,14,0.0492957746478873
"mccorch01",2022,1,"HOU","AL",359,14,0.0389972144846797
"mccorch01",2023,1,"HOU","AL",403,22,0.054590570719603
"mccorch01",2024,1,"HOU","AL",242,5,0.0206611570247934
"mccovwi01",1970,1,"SFN","NL",495,39,0.0787878787878788
"mccovwi01",1971,1,"SFN","NL",329,18,0.0547112462006079
"mccovwi01",1972,1,"SFN","NL",263,14,0.0532319391634981
"mccovwi01",1973,1,"SFN","NL",383,29,0.0757180156657963
"mccovwi01",1974,1,"SDN","NL",344,22,0.063953488372093
"mccovwi01",1975,1,"SDN","NL",413,23,0.0556900726392252
"mccovwi01",1976,1,"SDN","NL",202,7,0.0346534653465347
"mccovwi01",1977,1,"SFN","NL",478,28,0.0585774058577406
"mccovwi01",1978,1,"SFN","NL",351,12,0.0341880341880342
